PolyLines
x v
2203 rows, 2 columns
9425.17	-80.0123
9512.75	-80.0084
9600.33	-80.0075
9687.92	-80.0067
9775.5	-80.0068
9863.08	-80.0069
9950.67	-80.008
10038.2	-80.0091
10125.8	-80.013
10213.4	-80.0169
10301	-80.021
10324	-80.022
10347	-80.0182
10348.5	-80.0171
10350	-80.0162
10350.5	-80.0159
10351	-80.0162
10352.5	-80.0171
10354	-80.0181
10377	-80.0218
10400	-80.0206
10487.6	-80.016
10575.2	-80.0122
10662.8	-80.0084
10750.3	-80.0075
10837.9	-80.0066
10925.5	-80.0068
11013.1	-80.0069
11100.7	-80.008
11188.2	-80.0091
11275.8	-80.013
11363.4	-80.017
11451	-80.0211
11474	-80.0222
11497	-80.0184
11498.5	-80.0173
11500	-80.0165
11500.5	-80.0162
11501	-80.0164
11502.5	-80.0173
11504	-80.0183
11527	-80.022
11550	-80.0207
11637.6	-80.016
11725.2	-80.0122
11812.8	-80.0084
11900.3	-80.0075
11987.9	-80.0067
12075.5	-80.0068
12163.1	-80.007
12250.7	-80.0081
12338.2	-80.0092
12425.8	-80.0132
12513.4	-80.0172
12601	-80.0214
12624	-80.0226
12647	-80.0187
12648.5	-80.0177
12650	-80.0168
12650.5	-80.0165
12651	-80.0168
12652.5	-80.0176
12654	-80.0186
12677	-80.0223
12700	-80.021
12787.6	-80.0162
12875.2	-80.0124
12962.8	-80.0085
13050.3	-80.0077
13137.9	-80.0068
13225.5	-80.007
13313.1	-80.0071
13400.7	-80.0083
13488.2	-80.0094
13575.8	-80.0135
13663.4	-80.0175
13751	-80.0219
13774	-80.0231
13797	-80.0192
13798.5	-80.0181
13800	-80.0172
13800.5	-80.0169
13801	-80.0172
13802.5	-80.0181
13804	-80.0191
13827	-80.0228
13850	-80.0215
13937.6	-80.0165
14025.2	-80.0126
14112.8	-80.0087
14200.3	-80.0078
14287.9	-80.007
14375.5	-80.0071
14463.1	-80.0073
14550.7	-80.0085
14638.2	-80.0096
14725.8	-80.0138
14813.4	-80.0179
14901	-80.0225
14924	-80.0238
14947	-80.0198
14948.5	-80.0187
14950	-80.0178
14950.5	-80.0175
14951	-80.0178
14952.5	-80.0187
14954	-80.0197
14977	-80.0235
15000	-80.0221
15087.6	-80.0169
15175.2	-80.0129
15262.8	-80.0089
15350.3	-80.008
15437.9	-80.0072
15525.5	-80.0073
15613.1	-80.0075
15700.7	-80.0087
15788.2	-80.0099
15875.8	-80.0142
15963.4	-80.0184
16051	-80.0234
16074	-80.0247
16097	-80.0207
16098.5	-80.0196
16100	-80.0186
16100.5	-80.0183
16101	-80.0186
16102.5	-80.0195
16104	-80.0206
16127	-80.0244
16150	-80.0229
16237.6	-80.0173
16325.2	-80.0132
16412.8	-80.0091
16500.3	-80.0082
16587.9	-80.0074
16675.5	-80.0076
16763.1	-80.0078
16850.7	-80.009
16938.2	-80.0103
17025.8	-80.0147
17113.4	-80.0191
17201	-80.0245
17224	-80.0259
17247	-80.0218
17248.5	-80.0207
17250	-80.0197
17250.5	-80.0194
17251	-80.0197
17252.5	-80.0206
17254	-80.0217
17277	-80.0256
17300	-80.024
17387.6	-80.018
17475.2	-80.0137
17562.8	-80.0094
17650.3	-80.0085
17737.9	-80.0077
17825.5	-80.0079
17913.1	-80.0081
18000.7	-80.0094
18088.2	-80.0107
18175.8	-80.0153
18263.4	-80.0199
18351	-80.0258
18374	-80.0274
18397	-80.0232
18398.5	-80.0221
18400	-80.0211
18400.5	-80.0208
18401	-80.0211
18402.5	-80.022
18404	-80.0231
18427	-80.0271
18450	-80.0254
18537.6	-80.0187
18625.2	-80.0143
18712.8	-80.0098
18800.3	-80.0089
18887.9	-80.008
18975.5	-80.0082
19063.1	-80.0085
19150.7	-80.0098
19238.2	-80.0112
19325.8	-80.016
19413.4	-80.0209
19501	-80.0275
19524	-80.0293
19547	-80.025
19548.5	-80.0238
19550	-80.0229
19550.5	-80.0226
19551	-80.0229
19552.5	-80.0238
19554	-80.0249
19577	-80.029
19600	-80.027
19687.6	-80.0196
19775.2	-80.0149
19862.8	-80.0103
19950.3	-80.0093
20037.9	-80.0084
20125.5	-80.0086
20213.1	-80.0089
20300.7	-80.0103
20388.2	-80.0117
20475.8	-80.0169
20563.4	-80.0221
20651	-80.0296
20674	-80.0316
20697	-80.0272
20698.5	-80.026
20700	-80.0251
20700.5	-80.0247
20701	-80.025
20702.5	-80.0259
20704	-80.0271
20727	-80.0313
20750	-80.0291
20837.6	-80.0208
20925.2	-80.0158
21012.8	-80.0108
21100.3	-80.0098
21187.9	-80.0089
21275.5	-80.0091
21363.1	-80.0094
21450.7	-80.0109
21538.2	-80.0124
21625.8	-80.018
21713.4	-80.0235
21801	-80.0321
21824	-80.0344
21847	-80.0299
21848.5	-80.0287
21850	-80.0277
21850.5	-80.0274
21851	-80.0277
21852.5	-80.0286
21854	-80.0298
21877	-80.034
21900	-80.0315
21987.6	-80.0221
22075.2	-80.0168
22162.8	-80.0115
22250.3	-80.0105
22337.9	-80.0095
22425.5	-80.0097
22513.1	-80.01
22600.7	-80.0116
22688.2	-80.0132
22775.8	-80.0192
22863.4	-80.0252
22951	-80.0351
22974	-80.0377
22997	-80.0331
22998.5	-80.0319
23000	-80.031
23000.5	-80.0306
23001	-80.0309
23002.5	-80.0318
23004	-80.033
23027	-80.0374
23050	-80.0345
23137.6	-80.0237
23225.2	-80.018
23312.8	-80.0122
23400.3	-80.0112
23487.9	-80.0101
23575.5	-80.0104
23663.1	-80.0108
23750.7	-80.0125
23838.2	-80.0142
23925.8	-80.0207
24013.4	-80.0272
24101	-80.0387
24124	-80.0417
24147	-80.0371
24148.5	-80.0358
24150	-80.0349
24150.5	-80.0346
24151	-80.0348
24152.5	-80.0357
24154	-80.0369
24177	-80.0414
24200	-80.0381
24287.6	-80.0257
24375.2	-80.0194
24462.8	-80.0132
24550.3	-80.012
24637.9	-80.0109
24725.5	-80.0113
24813.1	-80.0116
24900.7	-80.0135
24988.2	-80.0153
25075.8	-80.0225
25163.4	-80.0297
25251	-80.0431
25274	-80.0466
25297	-80.0418
25298.5	-80.0405
25300	-80.0395
25300.5	-80.0392
25301	-80.0395
25302.5	-80.0404
25304	-80.0416
25327	-80.0462
25350	-80.0424
25437.6	-80.028
25525.2	-80.0211
25612.8	-80.0143
25700.3	-80.0131
25787.9	-80.0119
25875.5	-80.0123
25963.1	-80.0126
26050.7	-80.0147
26138.2	-80.0167
26225.8	-80.0246
26313.4	-80.0326
26401	-80.0482
26424	-80.0524
26447	-80.0474
26448.5	-80.046
26450	-80.0452
26450.5	-80.0449
26451	-80.0451
26452.5	-80.046
26454	-80.0472
26477	-80.0519
26500	-80.0475
26587.6	-80.0308
26675.2	-80.0232
26762.8	-80.0156
26850.3	-80.0143
26937.9	-80.013
27025.5	-80.0135
27113.1	-80.0139
27200.7	-80.0161
27288.2	-80.0183
27375.8	-80.0271
27463.4	-80.036
27551	-80.0545
27574	-80.0593
27597	-80.0541
27598.5	-80.0527
27600	-80.0519
27600.5	-80.0516
27601	-80.0519
27602.5	-80.0527
27604	-80.054
27627	-80.0589
27650	-80.0537
27737.6	-80.0342
27825.2	-80.0257
27912.8	-80.0172
28000.3	-80.0158
28087.9	-80.0144
28175.5	-80.0149
28263.1	-80.0153
28350.7	-80.0178
28438.2	-80.0202
28525.8	-80.0302
28613.4	-80.0402
28701	-80.0619
28724	-80.0676
28747	-80.0622
28748.5	-80.0608
28750	-80.0599
28750.5	-80.0596
28751	-80.0599
28752.5	-80.0607
28754	-80.062
28777	-80.0671
28800	-80.0611
28887.6	-80.0382
28975.2	-80.0287
29062.8	-80.0191
29150.3	-80.0176
29237.9	-80.016
29325.5	-80.0166
29413.1	-80.0171
29500.7	-80.0198
29588.2	-80.0225
29675.8	-80.0338
29763.4	-80.0452
29851	-80.0709
29874	-80.0776
29897	-80.0719
29898.5	-80.0703
29900	-80.0695
29900.5	-80.0692
29901	-80.0695
29902.5	-80.0702
29904	-80.0717
29927	-80.0771
29950	-80.07
30037.6	-80.0431
30125.2	-80.0323
30212.8	-80.0215
30300.3	-80.0197
30387.9	-80.018
30475.5	-80.0186
30563.1	-80.0192
30650.7	-80.0222
30738.2	-80.0253
30825.8	-80.0383
30913.4	-80.0512
31001	-80.0816
31024	-80.0896
31047	-80.0834
31048.5	-80.0817
31050	-80.0809
31050.5	-80.0806
31051	-80.0809
31052.5	-80.0816
31054	-80.0832
31077	-80.0891
31100	-80.0807
31187.6	-80.049
31275.2	-80.0367
31362.8	-80.0243
31450.3	-80.0223
31537.9	-80.0204
31625.5	-80.0211
31713.1	-80.0217
31800.7	-80.0252
31888.2	-80.0286
31975.8	-80.0436
32063.4	-80.0586
32151	-80.0945
32174	-80.1039
32197	-80.0972
32198.5	-80.0953
32200	-80.0944
32200.5	-80.0942
32201	-80.0944
32202.5	-80.0952
32204	-80.097
32227	-80.1034
32250	-80.0936
32337.6	-80.0562
32425.2	-80.042
32512.8	-80.0277
32600.3	-80.0255
32687.9	-80.0233
32775.5	-80.024
32863.1	-80.0248
32950.7	-80.0287
33038.2	-80.0327
33125.8	-80.0501
33213.4	-80.0674
33301	-80.11
33324	-80.1212
33347	-80.1135
33348.5	-80.1114
33350	-80.1105
33350.5	-80.1102
33351	-80.1105
33352.5	-80.1113
33354	-80.1133
33377	-80.1206
33400	-80.109
33487.6	-80.0649
33575.2	-80.0484
33662.8	-80.0319
33750.3	-80.0293
33837.9	-80.0268
33925.5	-80.0276
34013.1	-80.0285
34100.7	-80.0331
34188.2	-80.0376
34275.8	-80.0579
34363.4	-80.0782
34451	-80.1286
34474	-80.1418
34497	-80.133
34498.5	-80.1305
34500	-80.1295
34500.5	-80.1291
34501	-80.1294
34502.5	-80.1304
34504	-80.1327
34527	-80.1412
34550	-80.1276
34637.6	-80.0756
34725.2	-80.0563
34812.8	-80.0369
34900.3	-80.034
34987.9	-80.031
35075.5	-80.032
35163.1	-80.033
35250.7	-80.0383
35338.2	-80.0436
35425.8	-80.0675
35513.4	-80.0913
35601	-80.1509
35624	-80.1665
35647	-80.156
35648.5	-80.1531
35650	-80.1518
35650.5	-80.1513
35651	-80.1517
35652.5	-80.153
35654	-80.1557
35677	-80.1659
35700	-80.1498
35787.6	-80.0885
35875.2	-80.0658
35962.8	-80.0431
36050.3	-80.0396
36137.9	-80.0362
36225.5	-80.0373
36313.1	-80.0385
36400.7	-80.0447
36488.2	-80.0509
36575.8	-80.0791
36663.4	-80.1072
36751	-80.1776
36774	-80.196
36797	-80.1831
36798.5	-80.1796
36800	-80.1779
36800.5	-80.1773
36801	-80.1778
36802.5	-80.1794
36804	-80.1829
36827	-80.1953
36850	-80.1764
36937.6	-80.1043
37025.2	-80.0774
37112.8	-80.0506
37200.3	-80.0466
37287.9	-80.0425
37375.5	-80.0438
37463.1	-80.0452
37550.7	-80.0525
37638.2	-80.0598
37725.8	-80.0932
37813.4	-80.1266
37901	-80.2094
37924	-80.2311
37947	-80.2149
37948.5	-80.2105
37950	-80.2082
37950.5	-80.2074
37951	-80.2082
37952.5	-80.2104
37954	-80.2147
37977	-80.2304
38000	-80.2082
38087.6	-80.1235
38175.2	-80.0916
38262.8	-80.0598
38350.3	-80.055
38437.9	-80.0502
38525.5	-80.0517
38613.1	-80.0533
38700.7	-80.062
38788.2	-80.0706
38875.8	-80.1104
38963.4	-80.1502
39051	-80.2472
39074	-80.2727
39097	-80.252
39098.5	-80.2464
39100	-80.2431
39100.5	-80.242
39101	-80.2431
39102.5	-80.2462
39104	-80.2517
39127	-80.2719
39150	-80.2459
39237.6	-80.1469
39325.2	-80.1089
39412.8	-80.071
39500.3	-80.0653
39587.9	-80.0595
39675.5	-80.0613
39763.1	-80.0632
39850.7	-80.0735
39938.2	-80.0838
40025.8	-80.1314
40113.4	-80.1789
40201	-80.292
40224	-80.3217
40247	-80.2948
40248.5	-80.2875
40250	-80.2829
40250.5	-80.2814
40251	-80.2829
40252.5	-80.2874
40254	-80.2946
40277	-80.3209
40300	-80.2906
40387.6	-80.1753
40475.2	-80.13
40562.8	-80.0847
40650.3	-80.0778
40737.9	-80.0709
40825.5	-80.0731
40913.1	-80.0752
41000.7	-80.0876
41088.2	-80.1
41175.8	-80.1568
41263.4	-80.2137
41351	-80.3447
41374	-80.3791
41397	-80.3438
41398.5	-80.3342
41400	-80.3276
41400.5	-80.3255
41401	-80.3276
41402.5	-80.334
41404	-80.3435
41427	-80.3782
41450	-80.3432
41537.6	-80.2097
41625.2	-80.1556
41712.8	-80.1014
41800.3	-80.093
41887.9	-80.0847
41975.5	-80.0873
42063.1	-80.0898
42150.7	-80.1047
42238.2	-80.1196
42325.8	-80.1877
42413.4	-80.2558
42501	-80.4061
42524	-80.4456
42547	-80.399
42548.5	-80.3863
42550	-80.377
42550.5	-80.3739
42551	-80.3769
42552.5	-80.3861
42554	-80.3986
42577	-80.4446
42600	-80.4044
42687.6	-80.2514
42775.2	-80.1865
42862.8	-80.1216
42950.3	-80.1115
43037.9	-80.1014
43125.5	-80.1045
43213.1	-80.1076
43300.7	-80.1255
43388.2	-80.1433
43475.8	-80.2249
43563.4	-80.3064
43651	-80.477
43674	-80.5217
43697	-80.4599
43698.5	-80.4431
43700	-80.43
43700.5	-80.4256
43701	-80.4299
43702.5	-80.4429
43704	-80.4596
43727	-80.5207
43750	-80.4751
43837.6	-80.3014
43925.2	-80.2238
44012.8	-80.1461
44100.3	-80.1339
44187.9	-80.1216
44275.5	-80.1253
44363.1	-80.1289
44450.7	-80.1505
44538.2	-80.1721
44625.8	-80.2695
44713.4	-80.367
44801	-80.5574
44824	-80.6074
44847	-80.5256
44848.5	-80.5033
44850	-80.485
44850.5	-80.4788
44851	-80.4849
44852.5	-80.5031
44854	-80.5252
44877	-80.6061
44900	-80.5552
44987.6	-80.3611
45075.2	-80.2683
45162.8	-80.1755
45250.3	-80.1607
45337.9	-80.1458
45425.5	-80.1502
45513.1	-80.1545
45600.7	-80.1805
45688.2	-80.2065
45775.8	-80.3225
45863.4	-80.4386
45951	-80.6468
45974	-80.7015
45997	-80.5937
45998.5	-80.5643
46000	-80.5389
46000.5	-80.5305
46001	-80.5389
46002.5	-80.564
46004	-80.5931
46027	-80.6999
46050	-80.6441
46137.6	-80.4315
46225.2	-80.321
46312.8	-80.2104
46400.3	-80.1925
46487.9	-80.1745
46575.5	-80.1797
46663.1	-80.185
46750.7	-80.2162
46838.2	-80.2475
46925.8	-80.3847
47013.4	-80.522
47101	-80.7429
47124	-80.801
47147	-80.6601
47148.5	-80.6217
47150	-80.5872
47150.5	-80.5758
47151	-80.5871
47152.5	-80.6213
47154	-80.6594
47177	-80.7989
47200	-80.7394
47287.6	-80.5129
47375.2	-80.3821
47462.8	-80.2514
47550.3	-80.2297
47637.9	-80.208
47725.5	-80.2143
47813.1	-80.2205
47900.7	-80.2578
47988.2	-80.2952
48075.8	-80.456
48163.4	-80.6168
48251	-80.841
48274	-80.8998
48297	-80.7183
48298.5	-80.6688
48300	-80.6229
48300.5	-80.6075
48301	-80.6227
48302.5	-80.6682
48304	-80.7173
48327	-80.897
48350	-80.8362
48437.6	-80.6045
48525.2	-80.4513
48612.8	-80.298
48700.3	-80.2721
48787.9	-80.2462
48875.5	-80.2535
48963.1	-80.2609
49050.7	-80.3051
49138.2	-80.3494
49225.8	-80.5346
49313.4	-80.7199
49401	-80.9312
49424	-80.9867
49447	-80.7578
49448.5	-80.6954
49450	-80.6356
49450.5	-80.6157
49451	-80.6354
49452.5	-80.6945
49454	-80.7562
49477	-80.9826
49500	-80.9243
49587.6	-80.7023
49675.2	-80.5256
49762.8	-80.3489
49850.3	-80.3183
49937.9	-80.2876
50025.5	-80.2962
50113.1	-80.3048
50200.7	-80.3562
50288.2	-80.4075
50375.8	-80.6151
50463.4	-80.8227
50551	-80.9949
50574	-81.04
50597	-80.7611
50598.5	-80.685
50600	-80.6101
50600.5	-80.5852
50601	-80.6098
50602.5	-80.6835
50604	-80.7585
50627	-81.0336
50650	-80.9841
50737.6	-80.7958
50825.2	-80.5976
50912.8	-80.3993
51000.3	-80.3639
51087.9	-80.3284
51175.5	-80.3382
51263.1	-80.3481
51350.7	-80.4056
51438.2	-80.4631
51525.8	-80.6838
51613.4	-80.9044
51701	-80.9937
51724	-81.0172
51747	-80.6963
51748.5	-80.6088
51750	-80.5204
51750.5	-80.4909
51751	-80.5198
51752.5	-80.6064
51754	-80.6921
51777	-81.0065
51800	-80.9761
51887.6	-80.8605
51975.2	-80.6492
52062.8	-80.4379
52150.3	-80.3985
52237.9	-80.3592
52325.5	-80.37
52413.1	-80.3807
52500.7	-80.4405
52588.2	-80.5002
52675.8	-80.7093
52763.4	-80.9184
52851	-80.8558
52874	-80.8393
52897	-80.5141
52898.5	-80.4254
52900	-80.3329
52900.5	-80.302
52901	-80.3318
52902.5	-80.4212
52904	-80.5067
52927	-80.8204
52950	-80.8249
53037.6	-80.842
53125.2	-80.6402
53212.8	-80.4385
53300.3	-80.3988
53387.9	-80.3591
53475.5	-80.3695
53563.1	-80.38
53650.7	-80.4308
53738.2	-80.4817
53825.8	-80.6198
53913.4	-80.758
54001	-80.442
54024	-80.359
54047	-80.1483
54048.5	-80.0908
54050	-80.0267
54050.5	-80.0054
54051	-80.0247
54052.5	-80.0828
54054	-80.1342
54077	-80.3231
54100	-80.3836
54187.6	-80.614
54275.2	-80.4763
54362.8	-80.3385
54450.3	-80.308
54537.9	-80.2775
54625.5	-80.2841
54713.1	-80.2907
54800.7	-80.3019
54888.2	-80.313
54975.8	-80.231
55063.4	-80.1491
55151	-79.4256
55174	-79.2356
55197	-79.481
55198.5	-79.5479
55200	-79.6091
55200.5	-79.6295
55201	-79.6049
55202.5	-79.5312
55204	-79.4515
55227	-79.1599
55250	-79.3027
55337.6	-79.8465
55425.2	-79.9088
55512.8	-79.9711
55600.3	-79.9756
55687.9	-79.9802
55775.5	-79.9726
55863.1	-79.9651
55950.7	-79.8499
56038.2	-79.7348
56125.8	-79.0312
56213.4	-78.3277
56301	-76.9022
56324	-76.5279
56347	-78.196
56348.5	-78.6509
56350	-79.1148
56350.5	-79.2695
56351	-79.105
56352.5	-78.6114
56354	-78.1263
56377	-76.3481
56400	-76.611
56487.6	-77.6123
56575.2	-78.2385
56662.8	-78.8647
56750.3	-78.9796
56837.9	-79.0946
56925.5	-79.0725
57013.1	-79.0505
57100.7	-78.7497
57188.2	-78.4488
57275.8	-76.8592
57363.4	-75.2695
57451	-73.0267
57474	-72.4378
57497	-76.3296
57498.5	-77.391
57500	-78.4862
57500.5	-78.8512
57501	-78.4758
57502.5	-77.3497
57504	-76.2566
57527	-72.249
57550	-72.7186
57637.6	-74.5069
57725.2	-75.9965
57812.8	-77.4862
57900.3	-77.7728
57987.9	-78.0594
58075.5	-78.0843
58163.1	-78.1091
58250.7	-78.017
58338.2	-77.925
58425.8	-77.4234
58513.4	-76.9218
58601	-76.3742
58624	-76.2305
58647	-78.0583
58648.5	-78.557
58650	-79.0621
58650.5	-79.2305
58651	-79.0754
58652.5	-78.6103
58654	-78.1525
58677	-76.4734
58700	-76.7686
58787.6	-77.8924
58875.2	-78.5073
58962.8	-79.1223
59050.3	-79.2227
59137.9	-79.3231
59225.5	-79.3315
59313.1	-79.3399
59400.7	-79.3531
59488.2	-79.3662
59575.8	-79.4005
59663.4	-79.4347
59751	-79.1947
59774	-79.1317
59797	-79.414
59798.5	-79.4911
59800	-79.56
59800.5	-79.583
59801	-79.568
59802.5	-79.5227
59804	-79.4699
59827	-79.2757
59850	-79.429
59937.6	-80.0127
60025.2	-80.0353
60112.8	-80.0578
60200.3	-80.0354
60287.9	-80.013
60375.5	-80.0063
60463.1	-79.9996
60550.7	-80.041
60638.2	-80.0825
60725.8	-80.2783
60813.4	-80.4742
60901	-80.379
60924	-80.354
60947	-80.1138
60948.5	-80.0484
60950	-79.9742
60950.5	-79.9494
60951	-79.9776
60952.5	-80.0622
60954	-80.1382
60977	-80.4165
61000	-80.4809
61087.6	-80.7259
61175.2	-80.5436
61262.8	-80.3613
61350.3	-80.3015
61437.9	-80.2416
61525.5	-80.2308
61613.1	-80.2199
61700.7	-80.2673
61788.2	-80.3148
61875.8	-80.5568
61963.4	-80.7989
62051	-80.8492
62074	-80.8624
62097	-80.4882
62098.5	-80.3862
62100	-80.2782
62100.5	-80.2423
62101	-80.28
62102.5	-80.393
62104	-80.5003
62127	-80.8934
62150	-80.8998
62237.6	-80.9241
62325.2	-80.6807
62412.8	-80.4373
62500.3	-80.3702
62587.9	-80.3031
62675.5	-80.2919
62763.1	-80.2807
62850.7	-80.3259
62938.2	-80.3711
63025.8	-80.6126
63113.4	-80.8542
63201	-81.009
63224	-81.0496
63247	-80.6782
63248.5	-80.5769
63250	-80.4729
63250.5	-80.4383
63251	-80.4739
63252.5	-80.5807
63254	-80.6848
63277	-81.0666
63300	-81.0368
63387.6	-80.9236
63475.2	-80.6755
63562.8	-80.4275
63650.3	-80.364
63737.9	-80.3005
63825.5	-80.2902
63913.1	-80.2799
64000.7	-80.32
64088.2	-80.3601
64175.8	-80.5821
64263.4	-80.8041
64351	-81.0201
64374	-81.0769
64397	-80.7529
64398.5	-80.6645
64400	-80.5761
64400.5	-80.5466
64401	-80.5766
64402.5	-80.6668
64404	-80.7568
64427	-81.0869
64450	-81.0368
64537.6	-80.8457
64625.2	-80.6158
64712.8	-80.3859
64800.3	-80.3297
64887.9	-80.2735
64975.5	-80.2645
65063.1	-80.2555
65150.7	-80.2898
65238.2	-80.3241
65325.8	-80.5198
65413.4	-80.7156
65501	-80.9596
65524	-81.0237
65547	-80.7569
65548.5	-80.6841
65550	-80.6129
65550.5	-80.5892
65551	-80.6133
65552.5	-80.6855
65554	-80.7593
65577	-81.0301
65600	-80.9702
65687.6	-80.7422
65775.2	-80.5387
65862.8	-80.3352
65950.3	-80.287
66037.9	-80.2388
66125.5	-80.2311
66213.1	-80.2234
66300.7	-80.2522
66388.2	-80.281
66475.8	-80.4496
66563.4	-80.6181
66651	-80.8677
66674	-80.9333
66697	-80.7202
66698.5	-80.6621
66700	-80.6066
66700.5	-80.5881
66701	-80.6068
66702.5	-80.663
66704	-80.7218
66727	-80.9375
66750	-80.8749
66837.6	-80.6363
66925.2	-80.4606
67012.8	-80.285
67100.3	-80.2444
67187.9	-80.2038
67275.5	-80.1973
67363.1	-80.1908
67450.7	-80.2147
67538.2	-80.2386
67625.8	-80.3816
67713.4	-80.5247
67801	-80.7655
67824	-80.8288
67847	-80.6616
67848.5	-80.6159
67850	-80.5736
67850.5	-80.5594
67851	-80.5737
67852.5	-80.6166
67854	-80.6627
67877	-80.8318
67900	-80.7706
67987.6	-80.5378
68075.2	-80.3885
68162.8	-80.2392
68250.3	-80.2053
68337.9	-80.1715
68425.5	-80.166
68513.1	-80.1605
68600.7	-80.1802
68688.2	-80.1999
68775.8	-80.3202
68863.4	-80.4405
68951	-80.664
68974	-80.7227
68997	-80.5928
68998.5	-80.5573
69000	-80.5253
69000.5	-80.5146
69001	-80.5254
69002.5	-80.5578
69004	-80.5936
69027	-80.725
69050	-80.6679
69137.6	-80.4504
69225.2	-80.3248
69312.8	-80.1991
69400.3	-80.1711
69487.9	-80.143
69575.5	-80.1385
69663.1	-80.1339
69750.7	-80.15
69838.2	-80.1662
69925.8	-80.2666
70013.4	-80.3671
70101	-80.569
70124	-80.622
70147	-80.5213
70148.5	-80.4938
70150	-80.4697
70150.5	-80.4616
70151	-80.4698
70152.5	-80.4942
70154	-80.5219
70177	-80.6238
70200	-80.572
70287.6	-80.375
70375.2	-80.27
70462.8	-80.1649
70550.3	-80.1418
70637.9	-80.1186
70725.5	-80.1148
70813.1	-80.1109
70900.7	-80.1241
70988.2	-80.1374
71075.8	-80.2209
71163.4	-80.3045
71251	-80.4831
71274	-80.53
71297	-80.4518
71298.5	-80.4304
71300	-80.4123
71300.5	-80.4062
71301	-80.4123
71302.5	-80.4307
71304	-80.4523
71327	-80.5314
71350	-80.4856
71437.6	-80.3111
71525.2	-80.2236
71612.8	-80.1362
71700.3	-80.1171
71787.9	-80.098
